Camas Adultos,Camas Cuidado Agudo Mental,Camas Cuidado Intensivo Adulto,Camas Cuidado Intensivo Neonatal,Camas Cuidado Intensivo Pediátrico,Camas Cuidado Intermedio Adulto,Camas Cuidado Intermedio Mental,Camas Cuidado Intermedio Neonatal,Camas Cuidado Intermedio Pediátrico,Camas Cuidado básico neonatal,Camas Farmacodependencia,Camas Institución Paciente Crónico,Camas Obstetricia,Camas Pediátrica,Camas Psiquiatría,Camas Salud Mental,Camas Transplante de progenitores hematopoyeticos,Camas Unidad de Quemados Adulto,Camas Unidad de Quemados Pediátrico,NIT,Naturaleza,Nivel de Atención,Nombre,Salas Partos,Salas Procedimientos,Salas Quirófano
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,823001518,Pública,1,E.S.E. UNIDAD DE SALUD SAN FRANCISCO DE ASIS.,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,823001518,Pública,1,I.P.S SAN LUIS,2.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,823001873,Pública,1,ESE CENTRO DE SALUD DE OVEJAS SUCRE,1.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,823001901,Pública,1,E.S.E CENTRO DE SALUD INMACULADA CONCEPCION DE GALERAS SUCRE,1.0,1.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,823001943,Pública,1,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE CAIMITO,1.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,823001999,Pública,1,ESE CENTRO DE SALUD SAN PEDRO,1.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,823002044,Pública,1,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE MAJAGUAL,1.0,0.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,823002149,Pública,1,CENTRO DE SALUD SANTA LUCIA E.S.E.,1.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,823002356,Pública,1,HOSPITAL LOCAL SAN BENITO ABAD E.S.E,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,823002356,Pública,1,IPS EL CAUCHAL,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,823002356,Pública,1,IPS SANTIAGO APOSTOL,1.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,823002541,Pública,1,ESE CENTRO DE SALUD DE LOS PALMITOS,1.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,823002856,Pública,1,E.S.E CENTRO DE SALUD SAN BLAS DE MORROA SUCRE,1.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,823003985,Pública,1,ESE CENTRO DE SALUD DE GUARANDA,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824000204,Pública,1,CENTRO DE ATENCION MATERNO INFANTIL SAN JOSE DE ORIENTE,1.0,1.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,824000204,Pública,1,HOSPITAL MARINO ZULETA RAMIREZ E.S.E.,2.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,824000425,Pública,1,ESE SAN JOSE,1.0,1.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,824000426,Pública,1,HOSPITAL CRISTIAN MORENO PALLARES,1.0,1.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,824000440,Pública,1,CENTRO MATERNO INFANTIL DE LA LOMA,1.0,1.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,824000440,Pública,1,E.S.E HOSPITAL HERNANDO QUINTERO BLANCO,1.0,1.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,824000441,Pública,1,HOSPITAL LOCAL ALVARO RAMIREZ GONZALEZ E.S.E,1.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,824000442,Pública,1,HOSPITAL SAN MARTIN,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824000442,Pública,1,PUESTO DE SALUD SEDE ARJONA,0.0,1.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,824000449,Pública,1,E.S.E HOSPITAL LOCAL DE RIO DE ORO,1.0,1.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,824000450,Pública,1,HOSPITAL SAN JUAN BOSCO E.S.E,1.0,1.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,824000462,Pública,1,HOSPITAL JOSE ANTONIO SOCARRAS,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824000469,Pública,1,CENTRO MATERNO INFANTIL DE MEDIA LUNA,1.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,824000469,Pública,1,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SOCORRO,1.0,1.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,824000472,Pública,1,HOSPITAL SAN JUAN CRISOSTOMO,0.0,1.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,824000543,Pública,1,HOSPITAL JORGE ISAAC RINCON TORRES,1.0,1.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,824000586,Pública,1,HOSPITAL LOCAL LAZARO ALFONSO HERNANDEZ LARA,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824000725,Pública,1,EMPRESA SOCIAL DEL ESTADO HOSPITAL EDUARDO ARREDONDO DAZA - PUESTO DE SALUD PATILLAL,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,824000725,Pública,1,EMPRESA SOCIAL DEL ESTADO HOSPITAL EDUARDO ARREDONDO DAZA-CENTRO RAFAEL VALLE MEZA,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,824000725,Pública,1,ESE HEAD LA NEVADA,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824000725,Pública,1,HOSPITAL EDUARDO ARREDONDO DAZA - CENTRO DE SALUD CDV,1.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,824000725,Pública,1,HOSPITAL EDUARDO ARREDONDO DAZA - CENTRO DE SALUD SAN MARTIN,1.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,824000785,Pública,1,HOSPITAL LOCAL DE AGUACHICA,1.0,1.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,824002672,Pública,1,HOSPITAL CAMILO VILLAZÓN PUMAREJO,0.0,1.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,825000140,Pública,1,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN LUCAS,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,825000147,Pública,1,CENTRO DE SALUD MAYAPO,1.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,825000147,Pública,1,ESE HOSPITAL ARMANDO PABON LOPEZ,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,825000620,Pública,1,EMPRESA SOCIAL DEL ESTADO NUESTRA SEÑORA DEL CARMEN,1.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,825001037,Pública,1,ESE HOSPITAL SANTA TERESA DE JESUS DE AVILA,1.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,825002525,Pública,1,ESE HOSPITAL SAN RAFAEL DE ALBANIA Sede Principal,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826002031,Pública,1,E.S.E. SALUD PESCA PRODUCTIVA,0.0,1.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,826002060,Pública,1,ESE CENTRO DE SALUD SAN ANTONIO DE SOCOTÁ,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826002226,Pública,1,EMPRESA SOCIAL DEL CENTRO DE SALUD DE PAYA,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826002226,Pública,1,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE PAYA INSPECCION DE MORCOTE,0.0,1.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,826002304,Pública,1,HOSPITAL ESPECIAL DE CUBARA EMPRESA SOCIAL DEL ESTADO,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826002601,Pública,1,EMPRESA SOCIAL DEL ESTADO SALUD DEL TUNDAMA,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826002660,Pública,1,"ESE CENTRO DE SALUD ""NUESTRA SEÑORA DE BELEN""",0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826002676,Pública,1,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD FIRAVITOBA,0.0,1.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,826002687,Pública,1,E.S.E. CENTRO DE SALUD MUNICIPIO DE LABRANZAGRANDE,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826002694,Pública,1,EMPRESA SOCIAL DEL ESTADO NUESTRA SEÑORA DEL ROSARIO,0.0,1.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,826002777,Pública,1,EMPRESA SOCIAL DEL ESTADO HOSPIATAL LAS MERCEDES DE MONGUI,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826002890,Pública,1,ESE CENTRO DE SALUD DE TOTA,0.0,1.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,826002963,Pública,1,EMPRESA SOCIAL DEL ESTADO NUESTRA SEÑORA DEL ROSARIO DE PISBA,0.0,1.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,828000386,Pública,1,EMPRESA SOCIAL DEL ESTADO HOSPITAL COMUNAL LAS MALVINAS,1.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,829000940,Pública,1,E.S.E. HOSPITAL LOCAL SAN PABLO,0.0,0.0,1.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,829001256,Pública,1,ESE HOSPITAL MANUEL ELKIN PATARROYO,1.0,1.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,829001846,Pública,1,CENTRO DE SALUD CON CAMAS EL CASTILLO,1.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,829001846,Pública,1,CENTRO DE SALUD CON CAMAS EL CENTRO,1.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,829001846,Pública,1,CENTRO DE SALUD CON CAMAS EL DANUBIO,1.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,829001887,Pública,1,ESE CENTRO DE SALUD CON CAMAS DE CANTAGALLO,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,829003945,Pública,1,ESE Centro de Salud Puerto Parra,0.0,0.0,0.0
294.0,0.0,27.0,4.0,5.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,42.0,0.0,0.0,0.0,0.0,0.0,830040256,Pública,3,HOSPITAL MILITAR CENTRAL,0.0,0.0,15.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830041314,Pública,1,AREA DE SANIDAD NORTE DE SANTANDER,0.0,1.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830041314,Pública,3,CIRUGIA AMBULATORIA HOSPITAL CENTRAL DE LA POLICIA,0.0,0.0,2.0
232.0,0.0,12.0,5.0,6.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,14.0,62.0,0.0,0.0,0.0,0.0,0.0,830041314,Pública,3,HOSPITAL CENTRAL POLICIA NACIONAL,4.0,0.0,12.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,832000029,Pública,1,E.S.E. HOSPITAL HILARIO LUGO DE SASAIMA,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832001411,Pública,2,CENTRO DE SALUD DE GUAYABETAL,0.0,1.0,0.0
29.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,832001411,Pública,2,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE CAQUEZA,2.0,0.0,2.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,832001465,Pública,1,E.S.E. HOSPITAL SAN ANTONIO DE ANOLAIMA,1.0,0.0,0.0
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,832001966,Pública,2,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE DEL GUAVIARE,1.0,0.0,2.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,832002436,Pública,1,ESE HOSPITAL PROFESOR JORGE CAVELIER -I- NIVEL DE ATENCION CAJICA SEDE 2,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,832007272,Pública,1,CENTRO DE SALUD DE FOSCA E.S.E - (252810021201),1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832009187,Pública,1,E.S.E. CENTRO DE SALUD SAN JOSE DE NIMAIMA - (254890027601),0.0,1.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,832010436,Pública,1,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DE ESTADO DEL MUNICIPIO DE MOSQUERA,2.0,1.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,832011441,Pública,1,E.S.E. HOSPITAL NUESTRA SENORA DEL ROSARIO SUESCA - (257720037801),1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834001482,Pública,1,UNIDAD BASICA DE ATENCION COMUNA TRES,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835000972,Pública,1,CENTRO DE SALUD INDEPENDENCIA,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835000972,Pública,1,CENTRO DE SALUD MATIA MULUMBA,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835000972,Pública,1,Centro de Salud Cordoba,0.0,1.0,0.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,835000972,Pública,1,HOSPITAL DISTRITAL LUIS ABLANQUE DE LA PLATA,0.0,1.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,835000972,Pública,1,HOSPITAL LUIS ABLANQUE DE LA PLATA EMPRESA SOCIAL DEL ESTADO,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835000972,Pública,1,PUESTO DE SALUD CISNEROS,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835000972,Pública,1,PUESTO DE SALUD JUANCHACO,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835000972,Pública,1,PUESTO DE SALUD LA BOCANA,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835000972,Pública,1,PUESTO DE SALUD TRIANA,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836000386,Pública,1,CENTRO DE SALUD EL CIPRES,0.0,1.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,836000386,Pública,1,IPS DEL MUNICIPIO DE CARTAGO E.S.E. GUADALUPE,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837000084,Pública,1,ips indígena mallamas,0.0,0.0,1.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,837000286,Pública,1,HOSPITAL GUACHUCAL ESE,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,838000096,Pública,2,CENTRO DE SALUD DE LA CHORRERA- E.S.E HOSPITAL SAN RAFAEL DE LETICIA,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,838000096,Pública,2,CENTRO DE SALUD DE LA PEDRERA - E.S.E HOSPITAL SAN RAFAEL DE LETICIA,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,838000096,Pública,2,CENTRO DE SALUD DE MIRITÍ - PARANÁ - E.S.E HOSPITAL SAN RAFAEL DE LETICIA,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,838000096,Pública,2,CENTRO DE SALUD DE PUERTO ARICA - E.S.E HOSPITAL SAN RAFAEL DE LETICIA,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,838000096,Pública,2,CENTRO DE SALUD DE PUERTO SANTANDER - E.S.E HOSPITAL SAN RAFAEL DE LETICIA,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,838000096,Pública,2,CENTRO DE SALUD SAN RAFAEL - E.S.E HOSPITAL SAN RAFAEL DE LETICIA,1.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,838000096,Pública,2,CENTRO DE SALUD TARAPACÁ - E.S.E HOSPITAL SAN RAFAEL DE LETICIA,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,838000096,Pública,2,E.S.E. HOSPITAL SAN RAFAEL,1.0,0.0,2.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,838000096,Pública,2,HOSPITAL LOCAL DE PUERTO NARIÑO - E.S.E HOSPITAL SAN RAFAEL DE LETICIA,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,839000145,Pública,1,ASOCIACION DE CABILDOS Y/O AUTORIDADES TRADICIONALES DE LA GUAJIRA,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840000269,Pública,1,IPS UNIPA BUENA VISTA,0.0,1.0,0.0
